t,pressure,sensor_data
0.0,0.6,0.6024835707650561
0.06688963210702341,0.5999977628885582,0.5993064413827023
0.13377926421404682,0.5999910515542332,0.6032294942447366
0.2006688963210702,0.5999798659970246,0.6075950152790647
0.26755852842809363,0.5999642062169327,0.598793439343316
0.33444816053511706,0.5999440722139573,0.5987733874292114
0.4013377926421404,0.5999194639880986,0.6078155280656355
0.46822742474916385,0.5998903815393564,0.6037275551851209
0.5351170568561873,0.5998568248677307,0.597509452938056
0.6020066889632106,0.5998187939732218,0.6025315941911517
0.6688963210702341,0.5997762888558293,0.597459200391767
0.7357859531772575,0.5997293095155535,0.5974006607477022
0.8026755852842808,0.5996778559523942,0.6008876673102244
0.8695652173913043,0.5996219281663516,0.5900555269430626
0.9364548494983277,0.5995615261574255,0.5909369369948604
1.0033444816053512,0.599496649925616,0.5966852122794112
1.0702341137123745,0.5994272994709231,0.5943631438692509
1.137123745819398,0.5993534747933468,0.6009247114563231
1.2040133779264213,0.599275175892887,0.5947350555152809
1.2709030100334449,0.599192402769544,0.5921308842628675
1.3377926421404682,0.5991051554233174,0.6064333992679252
1.4046822742474916,0.5990134338542075,0.5978845523517747
1.471571906354515,0.5989172380622141,0.5992548790856537
1.5384615384615383,0.5988165680473373,0.59169282711627
1.6053511705685617,0.5987114238095771,0.5959895101869512
1.6722408026755853,0.5986018053489335,0.5991564182974828
1.7391304347826086,0.5984877126654065,0.592732744778295
1.806020066889632,0.5983691457589959,0.6002476358507243
1.8729096989966554,0.5982461046297021,0.5952429111801081
1.9397993311036787,0.5981185892775248,0.5966601205285584
2.0066889632107023,0.5979865997024641,0.5949780666413171
2.0735785953177257,0.5978501359045201,0.6071115268270648
2.140468227424749,0.5977091978836926,0.5976417117600029
2.2073578595317724,0.5975637856399816,0.5922752309952021
2.274247491638796,0.5974138991733873,0.6015266237339032
2.341137123745819,0.5972595384839096,0.5911553202340545
2.4080267558528425,0.5971007035715484,0.5981450215465722
2.474916387959866,0.5969373944363038,0.5871390438169048
2.5418060200668897,0.5967696110781758,0.5901286808336836
2.608695652173913,0.5965973534971645,0.5975816596765101
2.6755852842809364,0.5964206216932696,0.6001129545932467
2.74247491638796,0.5962394156664914,0.5970962570724413
2.809364548494983,0.5960537354168298,0.5954754940048886
2.8762541806020065,0.5958635809442847,0.5943580624663383
2.94314381270903,0.5956689522488563,0.5882763422970192
3.0100334448160533,0.5954698493305444,0.5918706282885708
3.0769230769230766,0.5952662721893491,0.5929630783345502
3.1438127090301,0.5950582208252704,0.600343831956365
3.2107023411371234,0.5948456952383083,0.5965637866861506
3.277591973244147,0.5946286954284628,0.5858134946516491
3.3444816053511706,0.5944072213957338,0.5960276412427077
3.411371237458194,0.5941812731401215,0.5922558617380399
3.4782608695652173,0.5939508506616257,0.5905662406600959
3.5451505016722407,0.5937159539602465,0.5967743354044508
3.612040133779264,0.5934765830359839,0.5986315806484637
3.6789297658862874,0.5932327378888379,0.5978891384844189
3.7458193979933108,0.5929844185188085,0.5887883309026952
3.812709030100334,0.5927316249258957,0.5911855630466396
3.8795986622073575,0.5924743571100994,0.5941306742671173
3.9464882943143813,0.5922126150714198,0.5970903407070316
4.013377926421405,0.5919463988098567,0.5895505276206302
4.080267558528428,0.5916757083254102,0.590747413442091
4.147157190635451,0.5914005436180804,0.5858688687480502
4.214046822742475,0.591120904687867,0.5851398715674637
4.280936454849498,0.5908367915347703,0.5948994206467413
4.3478260869565215,0.5905482041587902,0.5973294043016443
4.414715719063545,0.5902551425599266,0.5898950919520249
4.481605351170568,0.5899576067381797,0.5949752712276398
4.548494983277592,0.5896555966935493,0.5914637768187875
4.615384615384615,0.5893491124260355,0.5861235136530099
4.682274247491638,0.5890381539356383,0.5908451319631803
4.749163879598662,0.5887227212223577,0.5964129040546875
4.816053511705685,0.5884028142861937,0.588223684090644
4.882943143812708,0.5880784331271462,0.5959016514062163
4.949832775919732,0.5877495777452154,0.5746508522247666
5.016722408026756,0.587416248140401,0.5915257606622771
5.083612040133779,0.5870784443127034,0.5875136796538942
5.150501672240803,0.5867361662621223,0.585241129509793
5.217391304347826,0.5863894139886578,0.5868482178713353
5.2842809364548495,0.58603818749231,0.5761003429193055
5.351170568561873,0.5856824867730785,0.584584127333891
5.418060200668896,0.5853223118309638,0.5871078746885225
5.48494983277592,0.5849576626659657,0.5923471328896733
5.551839464882943,0.5845885392780841,0.5819971881867159
5.618729096989966,0.5842149416673191,0.5801724736528532
5.68561872909699,0.5838368698336708,0.5813280846157481
5.752508361204013,0.5834543237771389,0.5880313343656492
5.8193979933110365,0.5830673034977237,0.5847110590460222
5.88628762541806,0.582675808995425,0.5800270079765898
5.953177257525083,0.582279840270243,0.5848461774358098
6.020066889632107,0.5818793973221776,0.5823647850689179
6.08695652173913,0.5814744801512287,0.5863177051038931
6.153846153846153,0.5810650887573965,0.5775548232880098
6.220735785953177,0.5806512231406807,0.5790129124076919
6.2876254180602,0.5802328833010816,0.5782723425354208
6.354515050167223,0.5798100692385991,0.5724924944979385
6.421404682274247,0.5793827809532331,0.5808633823385561
6.488294314381271,0.5789510184449839,0.5802562948058834
6.555183946488294,0.5785147817138511,0.5785403489970634
6.622073578595318,0.5780740707598349,0.5769011350929591
6.688963210702341,0.5776288855829352,0.5705520318726832
6.7558528428093645,0.5771792261831523,0.5750759995693255
6.822742474916388,0.5767250925604859,0.575011519977852
6.889632107023411,0.576266484714936,0.5722550983688279
6.956521739130435,0.5758034026465028,0.5749969740881727
7.023411371237458,0.5753358463551862,0.5773561006392589
7.090301003344481,0.5748638158409861,0.5842947453470387
7.157190635451505,0.5743873111039026,0.5752602001680618
7.224080267558528,0.5739063321439357,0.5751940840975496
7.290969899665551,0.5734208789610854,0.5730486493822545
7.357859531772575,0.5729309515553517,0.5633370954788565
7.424749163879598,0.5724365499267345,0.5723039805494885
7.4916387959866215,0.571937674075234,0.5722388251249392
7.558528428093645,0.57143432400085,0.5837505345632764
7.625418060200668,0.5709264997035827,0.569964694879677
7.692307692307692,0.5704142011834319,0.5719219378950999
7.759197324414715,0.5698974284403977,0.5697238695918715
7.826086956521738,0.5693761814744801,0.5635327912863825
7.892976588628763,0.5688504602856791,0.5745645743582541
7.959866220735786,0.5683202648739947,0.5720799300374285
8.02675585284281,0.5677855952394268,0.571740754974642
8.093645484949832,0.5672464513819756,0.5626995141080019
8.160535117056856,0.5667028333016408,0.5737168048563214
8.227424749163879,0.5661547409984228,0.5591454856844613
8.294314381270903,0.5656021744723213,0.5685364599413226
8.361204013377925,0.5650451337233364,0.5759974118523863
8.42809364548495,0.5644836187514681,0.5595309371258147
8.494983277591972,0.5639176295567163,0.5610861409087025
8.561872909698996,0.5633471661390812,0.5638454229645194
8.62876254180602,0.5627722284985627,0.5602548502279817
8.695652173913043,0.5621928166351606,0.55443949947983
8.762541806020067,0.5616089305488753,0.5619517454229054
8.82943143812709,0.5610205702397064,0.5557090516710759
8.896321070234114,0.5604277357076543,0.5627956978608302
8.963210702341136,0.5598304269527187,0.5552333057815496
9.03010033444816,0.5592286439748996,0.5669783159999873
9.096989966555183,0.5586223867741972,0.554706120312516
9.163879598662207,0.5580116553506113,0.5564013477695828
9.23076923076923,0.557396449704142,0.5614640357909904
9.297658862876254,0.5567767698347893,0.5506224482526195
9.364548494983277,0.5561526157425531,0.5572899154155738
9.431438127090301,0.5555239874274337,0.5620597011988459
9.498327759197323,0.5548908848894307,0.5468534687166245
9.565217391304348,0.5542533081285445,0.555176477421206
9.63210702341137,0.5536112571447747,0.5549106711160168
9.698996655518394,0.5529647319381215,0.556873846297008
9.765886287625417,0.552313732508585,0.5461289789541945
9.832775919732441,0.5516582588561649,0.5450559757907435
9.899665551839464,0.5509983109808615,0.553608018808946
9.966555183946488,0.5503338888826746,0.5518188122488406
10.033444816053512,0.5496649925616044,0.5509174568133338
10.100334448160535,0.5489916220176508,0.5507238630651358
10.167224080267559,0.5483137772508138,0.5449136536429213
10.234113712374581,0.5476314582610933,0.5487927267468983
10.301003344481606,0.5469446650484894,0.5484100274149828
10.367892976588628,0.5462533976130021,0.5426816405228703
10.434782608695652,0.5455576559546313,0.5548865285103551
10.501672240802675,0.5448574400733772,0.5472266046779362
10.568561872909699,0.5441527499692397,0.5381962324832265
10.635451505016722,0.5434435856422187,0.5467263536853879
10.702341137123746,0.5427299470923144,0.5378565387411778
10.769230769230768,0.5420118343195266,0.5459472573382389
10.836120401337793,0.5412892473238554,0.5470822252188924
10.903010033444815,0.5405621861053008,0.5364587745135423
10.96989966555184,0.5398306506638628,0.5446475313100845
11.036789297658862,0.5390946409995414,0.5411585456342239
11.103678929765886,0.5383541571123365,0.5424644579123089
11.170568561872908,0.5376091990022482,0.547093163915518
11.237458193979933,0.5368597666692766,0.5356328260892622
11.304347826086955,0.5361058601134215,0.532337179291634
11.37123745819398,0.5353474793346831,0.5308999071865554
11.438127090301004,0.5345846243330611,0.5305055729082339
11.505016722408026,0.5338172951085558,0.5334317865614853
11.57190635451505,0.5330454916611671,0.5347512515352503
11.638795986622073,0.5322692139908949,0.533652667987545
11.705685618729097,0.5314884620977394,0.5356243783429195
11.77257525083612,0.5307032359817004,0.53076824544109
11.839464882943144,0.529913535642778,0.5371812060285646
11.906354515050166,0.5291193610809722,0.5277960769147825
11.97324414715719,0.528320712296283,0.541921558129231
12.040133779264213,0.5275175892887104,0.5306459260275355
12.107023411371237,0.5267099920582543,0.5224242042761729
12.17391304347826,0.5258979206049149,0.5205434581146093
12.240802675585284,0.525081374928692,0.527493737004908
12.307692307692307,0.5242603550295858,0.5231430411029565
12.37458193979933,0.5234348609075961,0.5270048633780565
12.441471571906353,0.522604892562723,0.5249710806855907
12.508361204013378,0.5217704499949665,0.5214063054316821
12.5752508361204,0.5209315332043265,0.5166975646139845
12.642140468227424,0.5200881421908032,0.5125139060673739
12.709030100334447,0.5192402769543965,0.5170077021940613
12.775919732441471,0.5183879374951064,0.5226699314667237
12.842809364548494,0.5175311238129328,0.5186015925335837
12.909698996655518,0.5166698359078757,0.5104411420143158
12.976588628762542,0.5158040737799353,0.5166699784091913
13.043478260869565,0.5149338374291115,0.5168604243277557
13.110367892976589,0.5140591268554042,0.5096398396743985
13.177257525083611,0.5131799420588137,0.5139485675885413
13.244147157190636,0.5122962830393396,0.5125873266315696
13.311036789297658,0.5114081497969821,0.505693298307829
13.377926421404682,0.5105155423317412,0.5123044791334826
13.444816053511705,0.5096184606436169,0.5124223832754581
13.511705685618729,0.5087169047326092,0.5141321609484856
13.578595317725751,0.5078108745987181,0.5130798848588927
13.645484949832776,0.5069003702419436,0.5000120234021581
13.712374581939798,0.5059853916622856,0.50129626646271
13.779264214046822,0.5050659388597443,0.5076411151957876
13.846153846153845,0.5041420118343195,0.5067109415888805
13.91304347826087,0.5032136105860113,0.5057888490175416
13.979933110367892,0.5022807351148197,0.5215443925680934
14.046822742474916,0.5013433854207447,0.5041978379742106
14.113712374581938,0.5004015615037863,0.5060793897046894
14.180602006688963,0.49945526336394447,0.5042252721814104
14.247491638795985,0.49850449100121924,0.5017614472577482
14.31438127090301,0.49754924441561055,0.4959728981924088
14.381270903010034,0.49658952360711844,0.5003843697095848
14.448160535117056,0.495625328575743,0.4917612025030551
14.51505016722408,0.49465665932148406,0.493472566287784
14.581939799331103,0.4936835158443418,0.4912566981051963
14.648829431438127,0.49270589814431603,0.4931152688412476
14.71571906354515,0.4917238062214069,0.5032970990547744
14.782608695652174,0.49073724007561437,0.4814009141126556
14.849498327759196,0.4897461997069384,0.49317750065881094
14.91638795986622,0.488750685115379,0.48068710575943074
14.983277591973243,0.4877506963009362,0.48539103697198904
15.050167224080267,0.48674623326361,0.4921909862484468
15.11705685618729,0.48573729600340043,0.48605869609887775
15.183946488294314,0.48472388452030735,0.47933516063066084
15.250836120401337,0.48370599881433096,0.4801294802680311
15.31772575250836,0.48268363888547106,0.48608162763014445
15.384615384615383,0.4816568047337278,0.4780049715751421
15.451505016722408,0.4806254963591011,0.481707789307011
15.51839464882943,0.47958971376159104,0.4798175729611101
15.585284280936454,0.4785494569411975,0.4752914552031684
15.652173913043477,0.4775047258979206,0.4882244463445472
15.719063545150501,0.4764555206317602,0.47962511574335026
15.785953177257525,0.4754018411427165,0.4652761282094285
15.852842809364548,0.47434368743078936,0.4752759590046365
15.919732441471572,0.47328105949597876,0.4699721271721368
15.986622073578594,0.47221395733828475,0.47647612401226586
16.05351170568562,0.4711423809577074,0.4671797772655439
16.120401337792643,0.47006633035424655,0.46949264814691205
16.187290969899664,0.46898580552790237,0.4715107419228047
16.254180602006688,0.4679008064786747,0.47222958244952534
16.321070234113712,0.46681133320656365,0.46080985117128476
16.387959866220736,0.4657173857115692,0.46404487953236445
16.454849498327757,0.46461896399369135,0.46224423743788656
16.52173913043478,0.46351606805293005,0.4602494218900615
16.588628762541806,0.4624086978892853,0.47123596909069076
16.65551839464883,0.46129685350275723,0.46332176205756204
16.72240802675585,0.4601805348933457,0.4538761151216705
16.789297658862875,0.45905974206105077,0.46364905179632465
16.8561872909699,0.45793447500587237,0.46854525599093555
16.923076923076923,0.4568047337278106,0.46196706003056637
16.989966555183944,0.4556705182268655,0.44807366839709545
17.05685618729097,0.45453182850303686,0.4521106581387056
17.123745819397993,0.45338866455632487,0.459723220302258
17.190635451505017,0.45224102638672947,0.4487026790586356
17.25752508361204,0.45108891399425055,0.4533080111349817
17.32441471571906,0.4499323273788884,0.45380549764603506
17.391304347826086,0.4487712665406427,0.4441366141827523
17.45819397993311,0.44760573147951366,0.4473081046992047
17.525083612040135,0.4464357221955011,0.4302293854951557
17.591973244147155,0.4452612386886053,0.44013930048193384
17.65886287625418,0.44408228095882596,0.44281944020186015
17.725752508361204,0.4428988490061633,0.43665993309633905
17.792642140468228,0.44171094283061707,0.44987299935027525
17.85953177257525,0.44051856243218757,0.4333678555423844
17.926421404682273,0.4393217078108746,0.43712148537738965
17.993311036789297,0.4381203789666782,0.4387740818531087
18.06020066889632,0.43691457589959837,0.44412094234492894
18.127090301003342,0.4357042986096352,0.42852498785373805
18.193979933110366,0.4344895470967886,0.4403053658575634
18.26086956521739,0.4332703213610586,0.4333214866661565
18.327759197324415,0.43204662140244515,0.4271390781472054
18.394648829431436,0.4308184472209483,0.4331289645922647
18.46153846153846,0.42958579881656805,0.4305810972944354
18.528428093645484,0.4283486761893044,0.4253475918035104
18.59531772575251,0.42710707933915726,0.42745608976410737
18.662207357859533,0.4258610082661267,0.4239344402818179
18.729096989966553,0.4246104629702129,0.4251780496964691
18.795986622073578,0.4233554434514155,0.42666609682402074
18.862876254180602,0.42209594970973474,0.4300260337904615
18.929765886287626,0.42083198174517056,0.41464290425103634
18.996655518394647,0.4195635395577231,0.4302287064310044
19.06354515050167,0.41829062314739207,0.40853018414977954
19.130434782608695,0.41701323251417766,0.41625430703899974
19.19732441471572,0.41573136765807983,0.4186729536905027
19.26421404682274,0.4144450285790987,0.4158499879177739
19.331103678929765,0.41315421527723406,0.4100407176781311
19.39799331103679,0.411858927752486,0.4108183165006996
19.464882943143813,0.4105591660048545,0.4080941613315603
19.531772575250834,0.40925493003433966,0.4063081062496186
19.598662207357858,0.40794621984094137,0.4121942303260465
19.665551839464882,0.4066330354246597,0.4084181128544849
19.732441471571907,0.40531537678549456,0.4018508288091913
19.799331103678927,0.40399324392344604,0.4084912433006123
19.86622073578595,0.4026666368385141,0.4042031344428972
19.933110367892976,0.4013355555306988,0.4053998661248936
20.0,0.39999999999999997,0.40314814420961803
